user_id,event_name,timestamp,properties
user_400,page_view,2025-11-24T21:02:14.717Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_400,ab_exposure,2025-11-24T21:02:14.817Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_5,page_view,2025-11-24T21:07:16.464Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_5,ab_exposure,2025-11-24T21:07:16.564Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_5,baseline_started,2025-11-24T21:07:27.371Z,"{""variant"":""hero_v2""}"
user_5,baseline_completed,2025-11-24T21:13:04.054Z,"{""variant"":""hero_v2"",""type"":""quick""}"
user_5,first_quest_unlocked,2025-11-24T21:13:04.554Z,"{""variant"":""hero_v2""}"
user_464,page_view,2025-11-24T21:15:37.303Z,"{""page"":""/dashboard"",""ab_variant"":""control""}"
user_464,ab_exposure,2025-11-24T21:15:37.403Z,"{""experiment_id"":""hero_v2"",""variant"":""control""}"
user_326,page_view,2025-11-24T21:25:16.459Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_326,ab_exposure,2025-11-24T21:25:16.559Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_326,baseline_started,2025-11-24T21:25:26.835Z,"{""variant"":""hero_v2""}"
user_81,page_view,2025-11-24T21:26:41.274Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_81,ab_exposure,2025-11-24T21:26:41.374Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_326,baseline_completed,2025-11-24T21:29:50.979Z,"{""variant"":""hero_v2"",""type"":""quick""}"
user_326,first_quest_unlocked,2025-11-24T21:29:51.479Z,"{""variant"":""hero_v2""}"
user_326,first_quest_completed,2025-11-24T21:34:25.370Z,"{""variant"":""hero_v2"",""quest_id"":""quest-starter""}"
user_218,page_view,2025-11-24T22:23:28.188Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_218,ab_exposure,2025-11-24T22:23:28.288Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_218,baseline_started,2025-11-24T22:23:36.020Z,"{""variant"":""hero_v2""}"
user_218,baseline_completed,2025-11-24T22:26:58.673Z,"{""variant"":""hero_v2"",""type"":""quick""}"
user_218,first_quest_unlocked,2025-11-24T22:26:59.173Z,"{""variant"":""hero_v2""}"
user_218,first_quest_completed,2025-11-24T22:35:03.287Z,"{""variant"":""hero_v2"",""quest_id"":""quest-starter""}"
user_2,page_view,2025-11-24T22:46:40.576Z,"{""page"":""/dashboard"",""ab_variant"":""control""}"
user_2,ab_exposure,2025-11-24T22:46:40.676Z,"{""experiment_id"":""hero_v2"",""variant"":""control""}"
user_329,page_view,2025-11-24T22:50:48.407Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_329,ab_exposure,2025-11-24T22:50:48.507Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_329,baseline_started,2025-11-24T22:50:53.301Z,"{""variant"":""hero_v2""}"
user_409,page_view,2025-11-24T23:04:56.085Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_409,ab_exposure,2025-11-24T23:04:56.185Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_307,page_view,2025-11-24T23:13:11.210Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_307,ab_exposure,2025-11-24T23:13:11.310Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_1,page_view,2025-11-24T23:28:58.973Z,"{""page"":""/dashboard"",""ab_variant"":""control""}"
user_1,ab_exposure,2025-11-24T23:28:59.073Z,"{""experiment_id"":""hero_v2"",""variant"":""control""}"
user_428,page_view,2025-11-24T23:32:09.490Z,"{""page"":""/dashboard"",""ab_variant"":""control""}"
user_428,ab_exposure,2025-11-24T23:32:09.590Z,"{""experiment_id"":""hero_v2"",""variant"":""control""}"
user_399,page_view,2025-11-24T23:58:13.731Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_399,ab_exposure,2025-11-24T23:58:13.831Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_399,baseline_started,2025-11-24T23:58:20.187Z,"{""variant"":""hero_v2""}"
user_399,baseline_completed,2025-11-25T00:01:54.159Z,"{""variant"":""hero_v2"",""type"":""full""}"
user_399,first_quest_unlocked,2025-11-25T00:01:54.659Z,"{""variant"":""hero_v2""}"
user_98,page_view,2025-11-25T00:22:05.045Z,"{""page"":""/dashboard"",""ab_variant"":""control""}"
user_98,ab_exposure,2025-11-25T00:22:05.145Z,"{""experiment_id"":""hero_v2"",""variant"":""control""}"
user_98,baseline_started,2025-11-25T00:22:15.747Z,"{""variant"":""control""}"
user_98,baseline_completed,2025-11-25T00:24:14.277Z,"{""variant"":""control"",""type"":""full""}"
user_98,first_quest_unlocked,2025-11-25T00:24:14.777Z,"{""variant"":""control""}"
user_429,page_view,2025-11-25T00:48:29.430Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_429,ab_exposure,2025-11-25T00:48:29.530Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_429,baseline_started,2025-11-25T00:48:41.205Z,"{""variant"":""hero_v2""}"
user_120,page_view,2025-11-25T00:53:16.499Z,"{""page"":""/dashboard"",""ab_variant"":""control""}"
user_120,ab_exposure,2025-11-25T00:53:16.599Z,"{""experiment_id"":""hero_v2"",""variant"":""control""}"
user_429,baseline_completed,2025-11-25T00:54:16.579Z,"{""variant"":""hero_v2"",""type"":""full""}"
user_429,first_quest_unlocked,2025-11-25T00:54:17.079Z,"{""variant"":""hero_v2""}"
user_429,first_quest_completed,2025-11-25T01:00:46.835Z,"{""variant"":""hero_v2"",""quest_id"":""quest-starter""}"
user_439,page_view,2025-11-25T01:08:36.594Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_439,ab_exposure,2025-11-25T01:08:36.694Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_439,baseline_started,2025-11-25T01:08:45.117Z,"{""variant"":""hero_v2""}"
user_439,baseline_completed,2025-11-25T01:10:49.619Z,"{""variant"":""hero_v2"",""type"":""full""}"
user_439,first_quest_unlocked,2025-11-25T01:10:50.119Z,"{""variant"":""hero_v2""}"
user_439,first_quest_completed,2025-11-25T01:11:51.029Z,"{""variant"":""hero_v2"",""quest_id"":""quest-starter""}"
user_168,page_view,2025-11-25T02:26:24.727Z,"{""page"":""/dashboard"",""ab_variant"":""control""}"
user_168,ab_exposure,2025-11-25T02:26:24.827Z,"{""experiment_id"":""hero_v2"",""variant"":""control""}"
user_168,baseline_started,2025-11-25T02:26:33.191Z,"{""variant"":""control""}"
user_25,page_view,2025-11-25T03:06:13.239Z,"{""page"":""/dashboard"",""ab_variant"":""control""}"
user_25,ab_exposure,2025-11-25T03:06:13.339Z,"{""experiment_id"":""hero_v2"",""variant"":""control""}"
user_68,page_view,2025-11-25T03:11:19.191Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_68,ab_exposure,2025-11-25T03:11:19.291Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_68,baseline_started,2025-11-25T03:11:23.532Z,"{""variant"":""hero_v2""}"
user_68,baseline_completed,2025-11-25T03:16:49.690Z,"{""variant"":""hero_v2"",""type"":""quick""}"
user_68,first_quest_unlocked,2025-11-25T03:16:50.190Z,"{""variant"":""hero_v2""}"
user_438,page_view,2025-11-25T03:52:16.816Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_438,ab_exposure,2025-11-25T03:52:16.916Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_438,baseline_started,2025-11-25T03:52:21.263Z,"{""variant"":""hero_v2""}"
user_438,baseline_completed,2025-11-25T03:57:21.290Z,"{""variant"":""hero_v2"",""type"":""full""}"
user_438,first_quest_unlocked,2025-11-25T03:57:21.790Z,"{""variant"":""hero_v2""}"
user_112,page_view,2025-11-25T04:03:27.837Z,"{""page"":""/dashboard"",""ab_variant"":""control""}"
user_112,ab_exposure,2025-11-25T04:03:27.937Z,"{""experiment_id"":""hero_v2"",""variant"":""control""}"
user_112,baseline_started,2025-11-25T04:03:30.317Z,"{""variant"":""control""}"
user_404,page_view,2025-11-25T04:51:25.026Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_404,ab_exposure,2025-11-25T04:51:25.126Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_169,page_view,2025-11-25T05:04:20.996Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_169,ab_exposure,2025-11-25T05:04:21.096Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_169,baseline_started,2025-11-25T05:04:28.413Z,"{""variant"":""hero_v2""}"
user_169,baseline_completed,2025-11-25T05:08:27.588Z,"{""variant"":""hero_v2"",""type"":""quick""}"
user_169,first_quest_unlocked,2025-11-25T05:08:28.088Z,"{""variant"":""hero_v2""}"
user_169,first_quest_completed,2025-11-25T05:18:42.589Z,"{""variant"":""hero_v2"",""quest_id"":""quest-starter""}"
user_222,page_view,2025-11-25T05:27:27.371Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_222,ab_exposure,2025-11-25T05:27:27.471Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_21,page_view,2025-11-25T05:48:12.748Z,"{""page"":""/dashboard"",""ab_variant"":""control""}"
user_21,ab_exposure,2025-11-25T05:48:12.848Z,"{""experiment_id"":""hero_v2"",""variant"":""control""}"
user_485,page_view,2025-11-25T06:39:45.356Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_485,ab_exposure,2025-11-25T06:39:45.456Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_370,page_view,2025-11-25T06:40:15.585Z,"{""page"":""/dashboard"",""ab_variant"":""control""}"
user_370,ab_exposure,2025-11-25T06:40:15.685Z,"{""experiment_id"":""hero_v2"",""variant"":""control""}"
user_370,baseline_started,2025-11-25T06:40:25.365Z,"{""variant"":""control""}"
user_356,page_view,2025-11-25T06:49:05.105Z,"{""page"":""/dashboard"",""ab_variant"":""control""}"
user_356,ab_exposure,2025-11-25T06:49:05.205Z,"{""experiment_id"":""hero_v2"",""variant"":""control""}"
user_10,page_view,2025-11-25T06:51:26.095Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_10,ab_exposure,2025-11-25T06:51:26.195Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_12,page_view,2025-11-25T07:39:56.188Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_12,ab_exposure,2025-11-25T07:39:56.288Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_73,page_view,2025-11-25T07:43:23.763Z,"{""page"":""/dashboard"",""ab_variant"":""control""}"
user_73,ab_exposure,2025-11-25T07:43:23.863Z,"{""experiment_id"":""hero_v2"",""variant"":""control""}"
user_73,baseline_started,2025-11-25T07:43:33.559Z,"{""variant"":""control""}"
user_116,page_view,2025-11-25T07:48:31.245Z,"{""page"":""/dashboard"",""ab_variant"":""control""}"
user_116,ab_exposure,2025-11-25T07:48:31.345Z,"{""experiment_id"":""hero_v2"",""variant"":""control""}"
user_116,baseline_started,2025-11-25T07:48:33.603Z,"{""variant"":""control""}"
user_111,page_view,2025-11-25T08:45:05.511Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_111,ab_exposure,2025-11-25T08:45:05.611Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_111,baseline_started,2025-11-25T08:45:16.037Z,"{""variant"":""hero_v2""}"
user_457,page_view,2025-11-25T08:45:20.460Z,"{""page"":""/dashboard"",""ab_variant"":""control""}"
user_457,ab_exposure,2025-11-25T08:45:20.560Z,"{""experiment_id"":""hero_v2"",""variant"":""control""}"
user_457,baseline_started,2025-11-25T08:45:29.032Z,"{""variant"":""control""}"
user_245,page_view,2025-11-25T08:59:00.769Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_245,ab_exposure,2025-11-25T08:59:00.869Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_245,baseline_started,2025-11-25T08:59:03.803Z,"{""variant"":""hero_v2""}"
user_431,page_view,2025-11-25T09:00:57.061Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_431,ab_exposure,2025-11-25T09:00:57.161Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_431,baseline_started,2025-11-25T09:01:00.075Z,"{""variant"":""hero_v2""}"
user_245,baseline_completed,2025-11-25T09:03:27.652Z,"{""variant"":""hero_v2"",""type"":""quick""}"
user_245,first_quest_unlocked,2025-11-25T09:03:28.152Z,"{""variant"":""hero_v2""}"
user_431,baseline_completed,2025-11-25T09:04:02.408Z,"{""variant"":""hero_v2"",""type"":""full""}"
user_431,first_quest_unlocked,2025-11-25T09:04:02.908Z,"{""variant"":""hero_v2""}"
user_245,first_quest_completed,2025-11-25T09:08:59.042Z,"{""variant"":""hero_v2"",""quest_id"":""quest-starter""}"
user_239,page_view,2025-11-25T09:38:30.516Z,"{""page"":""/dashboard"",""ab_variant"":""control""}"
user_239,ab_exposure,2025-11-25T09:38:30.616Z,"{""experiment_id"":""hero_v2"",""variant"":""control""}"
user_258,page_view,2025-11-25T09:53:00.745Z,"{""page"":""/dashboard"",""ab_variant"":""control""}"
user_258,ab_exposure,2025-11-25T09:53:00.845Z,"{""experiment_id"":""hero_v2"",""variant"":""control""}"
user_258,baseline_started,2025-11-25T09:53:05.559Z,"{""variant"":""control""}"
user_258,baseline_completed,2025-11-25T09:54:30.740Z,"{""variant"":""control"",""type"":""full""}"
user_258,first_quest_unlocked,2025-11-25T09:54:31.240Z,"{""variant"":""control""}"
user_258,first_quest_completed,2025-11-25T09:56:09.571Z,"{""variant"":""control"",""quest_id"":""quest-starter""}"
user_240,page_view,2025-11-25T10:06:02.436Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_240,ab_exposure,2025-11-25T10:06:02.536Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_240,baseline_started,2025-11-25T10:06:13.416Z,"{""variant"":""hero_v2""}"
user_147,page_view,2025-11-25T10:07:45.684Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_147,ab_exposure,2025-11-25T10:07:45.784Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_147,baseline_started,2025-11-25T10:07:52.425Z,"{""variant"":""hero_v2""}"
user_217,page_view,2025-11-25T10:10:43.319Z,"{""page"":""/dashboard"",""ab_variant"":""control""}"
user_217,ab_exposure,2025-11-25T10:10:43.419Z,"{""experiment_id"":""hero_v2"",""variant"":""control""}"
user_240,baseline_completed,2025-11-25T10:10:46.676Z,"{""variant"":""hero_v2"",""type"":""full""}"
user_240,first_quest_unlocked,2025-11-25T10:10:47.176Z,"{""variant"":""hero_v2""}"
user_217,baseline_started,2025-11-25T10:10:54.655Z,"{""variant"":""control""}"
user_261,page_view,2025-11-25T10:11:28.312Z,"{""page"":""/dashboard"",""ab_variant"":""control""}"
user_261,ab_exposure,2025-11-25T10:11:28.412Z,"{""experiment_id"":""hero_v2"",""variant"":""control""}"
user_147,baseline_completed,2025-11-25T10:11:33.335Z,"{""variant"":""hero_v2"",""type"":""quick""}"
user_147,first_quest_unlocked,2025-11-25T10:11:33.835Z,"{""variant"":""hero_v2""}"
user_261,baseline_started,2025-11-25T10:11:37.382Z,"{""variant"":""control""}"
user_217,baseline_completed,2025-11-25T10:14:35.921Z,"{""variant"":""control"",""type"":""full""}"
user_217,first_quest_unlocked,2025-11-25T10:14:36.421Z,"{""variant"":""control""}"
user_261,baseline_completed,2025-11-25T10:17:27.430Z,"{""variant"":""control"",""type"":""quick""}"
user_261,first_quest_unlocked,2025-11-25T10:17:27.930Z,"{""variant"":""control""}"
user_261,first_quest_completed,2025-11-25T10:22:54.302Z,"{""variant"":""control"",""quest_id"":""quest-starter""}"
user_355,page_view,2025-11-25T10:38:12.947Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_355,ab_exposure,2025-11-25T10:38:13.047Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_355,baseline_started,2025-11-25T10:38:23.201Z,"{""variant"":""hero_v2""}"
user_355,baseline_completed,2025-11-25T10:41:11.754Z,"{""variant"":""hero_v2"",""type"":""quick""}"
user_355,first_quest_unlocked,2025-11-25T10:41:12.254Z,"{""variant"":""hero_v2""}"
user_355,first_quest_completed,2025-11-25T10:47:12.051Z,"{""variant"":""hero_v2"",""quest_id"":""quest-starter""}"
user_195,page_view,2025-11-25T11:00:35.918Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_195,ab_exposure,2025-11-25T11:00:36.018Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_195,baseline_started,2025-11-25T11:00:44.084Z,"{""variant"":""hero_v2""}"
user_214,page_view,2025-11-25T11:06:18.692Z,"{""page"":""/dashboard"",""ab_variant"":""control""}"
user_214,ab_exposure,2025-11-25T11:06:18.792Z,"{""experiment_id"":""hero_v2"",""variant"":""control""}"
user_214,baseline_started,2025-11-25T11:06:21.006Z,"{""variant"":""control""}"
user_214,baseline_completed,2025-11-25T11:09:30.191Z,"{""variant"":""control"",""type"":""full""}"
user_214,first_quest_unlocked,2025-11-25T11:09:30.691Z,"{""variant"":""control""}"
user_3,page_view,2025-11-25T11:27:06.497Z,"{""page"":""/dashboard"",""ab_variant"":""control""}"
user_3,ab_exposure,2025-11-25T11:27:06.597Z,"{""experiment_id"":""hero_v2"",""variant"":""control""}"
user_3,baseline_started,2025-11-25T11:27:10.797Z,"{""variant"":""control""}"
user_138,page_view,2025-11-25T12:13:06.571Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_138,ab_exposure,2025-11-25T12:13:06.671Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_137,page_view,2025-11-25T12:24:10.739Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_137,ab_exposure,2025-11-25T12:24:10.839Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_140,page_view,2025-11-25T12:45:32.016Z,"{""page"":""/dashboard"",""ab_variant"":""control""}"
user_140,ab_exposure,2025-11-25T12:45:32.116Z,"{""experiment_id"":""hero_v2"",""variant"":""control""}"
user_140,baseline_started,2025-11-25T12:45:43.669Z,"{""variant"":""control""}"
user_140,baseline_completed,2025-11-25T12:47:40.739Z,"{""variant"":""control"",""type"":""full""}"
user_140,first_quest_unlocked,2025-11-25T12:47:41.239Z,"{""variant"":""control""}"
user_53,page_view,2025-11-25T12:52:46.182Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_53,ab_exposure,2025-11-25T12:52:46.282Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_53,baseline_started,2025-11-25T12:52:49.215Z,"{""variant"":""hero_v2""}"
user_53,baseline_completed,2025-11-25T12:58:46.580Z,"{""variant"":""hero_v2"",""type"":""quick""}"
user_53,first_quest_unlocked,2025-11-25T12:58:47.080Z,"{""variant"":""hero_v2""}"
user_407,page_view,2025-11-25T13:04:16.789Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_407,ab_exposure,2025-11-25T13:04:16.889Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_407,baseline_started,2025-11-25T13:04:28.164Z,"{""variant"":""hero_v2""}"
user_331,page_view,2025-11-25T14:22:13.074Z,"{""page"":""/dashboard"",""ab_variant"":""control""}"
user_331,ab_exposure,2025-11-25T14:22:13.174Z,"{""experiment_id"":""hero_v2"",""variant"":""control""}"
user_135,page_view,2025-11-25T14:29:33.278Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_135,ab_exposure,2025-11-25T14:29:33.378Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_377,page_view,2025-11-25T14:36:28.621Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_377,ab_exposure,2025-11-25T14:36:28.721Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_377,baseline_started,2025-11-25T14:36:31.808Z,"{""variant"":""hero_v2""}"
user_377,baseline_completed,2025-11-25T14:38:51.486Z,"{""variant"":""hero_v2"",""type"":""quick""}"
user_377,first_quest_unlocked,2025-11-25T14:38:51.986Z,"{""variant"":""hero_v2""}"
user_266,page_view,2025-11-25T14:44:28.388Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_266,ab_exposure,2025-11-25T14:44:28.488Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_266,baseline_started,2025-11-25T14:44:36.942Z,"{""variant"":""hero_v2""}"
user_266,baseline_completed,2025-11-25T14:46:53.166Z,"{""variant"":""hero_v2"",""type"":""quick""}"
user_266,first_quest_unlocked,2025-11-25T14:46:53.666Z,"{""variant"":""hero_v2""}"
user_377,first_quest_completed,2025-11-25T14:49:05.608Z,"{""variant"":""hero_v2"",""quest_id"":""quest-starter""}"
user_266,first_quest_completed,2025-11-25T14:54:07.439Z,"{""variant"":""hero_v2"",""quest_id"":""quest-starter""}"
user_48,page_view,2025-11-25T14:59:54.424Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_48,ab_exposure,2025-11-25T14:59:54.524Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_48,baseline_started,2025-11-25T15:00:04.119Z,"{""variant"":""hero_v2""}"
user_257,page_view,2025-11-25T15:01:32.417Z,"{""page"":""/dashboard"",""ab_variant"":""control""}"
user_257,ab_exposure,2025-11-25T15:01:32.517Z,"{""experiment_id"":""hero_v2"",""variant"":""control""}"
user_257,baseline_started,2025-11-25T15:01:37.191Z,"{""variant"":""control""}"
user_257,baseline_completed,2025-11-25T15:02:53.912Z,"{""variant"":""control"",""type"":""quick""}"
user_257,first_quest_unlocked,2025-11-25T15:02:54.412Z,"{""variant"":""control""}"
user_237,page_view,2025-11-25T15:13:07.500Z,"{""page"":""/dashboard"",""ab_variant"":""control""}"
user_237,ab_exposure,2025-11-25T15:13:07.600Z,"{""experiment_id"":""hero_v2"",""variant"":""control""}"
user_237,baseline_started,2025-11-25T15:13:16.953Z,"{""variant"":""control""}"
user_237,baseline_completed,2025-11-25T15:16:08.212Z,"{""variant"":""control"",""type"":""full""}"
user_237,first_quest_unlocked,2025-11-25T15:16:08.712Z,"{""variant"":""control""}"
user_237,first_quest_completed,2025-11-25T15:19:16.780Z,"{""variant"":""control"",""quest_id"":""quest-starter""}"
user_236,page_view,2025-11-25T15:36:28.189Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_236,ab_exposure,2025-11-25T15:36:28.289Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_248,page_view,2025-11-25T15:39:17.843Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_248,ab_exposure,2025-11-25T15:39:17.943Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_248,baseline_started,2025-11-25T15:39:26.039Z,"{""variant"":""hero_v2""}"
user_248,baseline_completed,2025-11-25T15:44:26.112Z,"{""variant"":""hero_v2"",""type"":""quick""}"
user_248,first_quest_unlocked,2025-11-25T15:44:26.612Z,"{""variant"":""hero_v2""}"
user_314,page_view,2025-11-25T16:33:28.700Z,"{""page"":""/dashboard"",""ab_variant"":""control""}"
user_314,ab_exposure,2025-11-25T16:33:28.800Z,"{""experiment_id"":""hero_v2"",""variant"":""control""}"
user_230,page_view,2025-11-25T16:59:34.171Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_230,ab_exposure,2025-11-25T16:59:34.271Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_230,baseline_started,2025-11-25T16:59:44.616Z,"{""variant"":""hero_v2""}"
user_230,baseline_completed,2025-11-25T17:02:13.039Z,"{""variant"":""hero_v2"",""type"":""quick""}"
user_230,first_quest_unlocked,2025-11-25T17:02:13.539Z,"{""variant"":""hero_v2""}"
user_197,page_view,2025-11-25T17:09:03.406Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_197,ab_exposure,2025-11-25T17:09:03.506Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_197,baseline_started,2025-11-25T17:09:10.637Z,"{""variant"":""hero_v2""}"
user_230,first_quest_completed,2025-11-25T17:10:44.382Z,"{""variant"":""hero_v2"",""quest_id"":""quest-starter""}"
user_206,page_view,2025-11-25T17:24:45.763Z,"{""page"":""/dashboard"",""ab_variant"":""control""}"
user_206,ab_exposure,2025-11-25T17:24:45.863Z,"{""experiment_id"":""hero_v2"",""variant"":""control""}"
user_322,page_view,2025-11-25T17:26:25.881Z,"{""page"":""/dashboard"",""ab_variant"":""control""}"
user_322,ab_exposure,2025-11-25T17:26:25.981Z,"{""experiment_id"":""hero_v2"",""variant"":""control""}"
user_389,page_view,2025-11-25T18:03:45.740Z,"{""page"":""/dashboard"",""ab_variant"":""control""}"
user_389,ab_exposure,2025-11-25T18:03:45.840Z,"{""experiment_id"":""hero_v2"",""variant"":""control""}"
user_126,page_view,2025-11-25T19:12:52.966Z,"{""page"":""/dashboard"",""ab_variant"":""control""}"
user_126,ab_exposure,2025-11-25T19:12:53.066Z,"{""experiment_id"":""hero_v2"",""variant"":""control""}"
user_126,baseline_started,2025-11-25T19:13:03.587Z,"{""variant"":""control""}"
user_291,page_view,2025-11-25T19:21:20.397Z,"{""page"":""/dashboard"",""ab_variant"":""control""}"
user_291,ab_exposure,2025-11-25T19:21:20.497Z,"{""experiment_id"":""hero_v2"",""variant"":""control""}"
user_27,page_view,2025-11-25T19:27:47.787Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_27,ab_exposure,2025-11-25T19:27:47.887Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_375,page_view,2025-11-25T20:03:43.230Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_375,ab_exposure,2025-11-25T20:03:43.330Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_375,baseline_started,2025-11-25T20:03:51.922Z,"{""variant"":""hero_v2""}"
user_186,page_view,2025-11-25T20:04:41.239Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_186,ab_exposure,2025-11-25T20:04:41.339Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_186,baseline_started,2025-11-25T20:04:47.843Z,"{""variant"":""hero_v2""}"
user_375,baseline_completed,2025-11-25T20:09:04.719Z,"{""variant"":""hero_v2"",""type"":""quick""}"
user_375,first_quest_unlocked,2025-11-25T20:09:05.219Z,"{""variant"":""hero_v2""}"
user_97,page_view,2025-11-25T20:09:06.892Z,"{""page"":""/dashboard"",""ab_variant"":""hero_v2""}"
user_97,ab_exposure,2025-11-25T20:09:06.992Z,"{""experiment_id"":""hero_v2"",""variant"":""hero_v2""}"
user_175,page_view,2025-11-25T20:09:54.884Z,"{""page"":""/dashboard"",""ab_variant"":""control""}"
user_175,ab_exposure,2025-11-25T20:09:54.984Z,"{""experiment_id"":""hero_v2"",""variant"":""control""}"
user_175,baseline_started,2025-11-25T20:10:04.172Z,"{""variant"":""control""}"
user_186,baseline_completed,2025-11-25T20:10:46.224Z,"{""variant"":""hero_v2"",""type"":""quick""}"
